shipment_id,origin_city,dest_city,mode,carrier,dest_tier,distance_km,weight_kg,delivery_time_days,cost_inr,delayed,ship_date
875,Chennai,Kochi,Air,InHouse Fleet,Tier-2,522.0,1.53,1.0,1531.0,0,2026-02-09
876,Hyderabad,Chennai,Road,Partner-A,Tier-1,281.0,4.41,1.1,483.0,0,2026-08-07
878,Chennai,Pune,Road,Partner-A,Tier-1,276.0,5.94,1.2,492.0,0,2026-05-23
879,Coimbatore,Indore,Road,InHouse Fleet,Tier-2,834.0,,2.6,1004.0,0,2026-02-01
880,Coimbatore,Kochi,Road,Partner-B,Tier-2,582.0,8.13,2.1,781.0,0,2026-01-20
881,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,725.0,4.3,2.4,823.0,0,2026-02-22
882,Nagpur,Coimbatore,Air,InHouse Fleet,Tier-2,728.0,1.76,1.5,2058.0,0,2026-07-25
883,Hyderabad,Bengaluru,Road,Partner-B,Tier-1,120.0,2.15,1.6,270.0,0,2026-08-07
884,Kochi,Indore,Road,InHouse Fleet,Tier-2,627.0,0.67,1.9,787.0,0,2026-07-14
887,Bengaluru,Kochi,Road,InHouse Fleet,Tier-2,533.0,3.37,2.9,552.0,1,2026-02-18
889,Pune,Coimbatore,Air,InHouse Fleet,Tier-2,255.0,1.49,0.5,1007.0,0,2026-07-14
890,Bengaluru,Indore,Air,Partner-A,Tier-2,938.0,3.57,2.1,2623.0,0,2026-07-24
891,Indore,Nagpur,Road,InHouse Fleet,Tier-2,777.0,7.11,3.7,952.0,0,2026-03-30
893,Bengaluru,Chennai,Air,Partner-A,Tier-1,446.0,1.81,1.2,1421.0,0,2026-03-23
894,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,380.0,5.69,2.0,615.0,1,2026-01-01
895,Pune,Indore,Road,InHouse Fleet,Tier-2,401.0,4.26,1.3,617.0,0,2026-06-16
896,Pune,Indore,Air,InHouse Fleet,Tier-2,563.0,6.84,1.1,2053.0,0,2026-03-02
897,Nagpur,Chennai,Road,InHouse Fleet,Tier-1,502.0,8.02,3.1,730.0,0,2026-07-02
898,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,161.0,4.06,1.8,410.0,0,2026-07-16
899,Indore,Chennai,Road,InHouse Fleet,Tier-1,40.0,5.34,1.3,212.0,0,2026-05-10
900,Hyderabad,Nagpur,Road,Partner-B,Tier-2,609.0,4.28,1.6,717.0,0,2026-04-04
901,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,324.0,3.66,1.3,452.0,0,2026-01-17
902,Pune,Chennai,Air,InHouse Fleet,Tier-1,374.0,2.96,2.3,1244.0,1,2026-06-06
903,Nagpur,Bengaluru,Road,InHouse Fleet,Tier-1,481.0,7.51,2.3,704.0,0,2026-04-27
904,Indore,Chennai,Road,InHouse Fleet,Tier-1,465.0,12.79,2.4,872.0,0,2026-04-16
905,Hyderabad,Kochi,Road,Partner-B,Tier-2,697.0,11.78,2.7,1041.0,1,2026-05-12
906,Chennai,Indore,Road,InHouse Fleet,Tier-2,865.0,1.64,2.6,863.0,1,2026-07-20
907,Chennai,Kochi,Rail,Partner-B,Tier-2,377.0,12.63,1.9,546.0,0,2026-07-11
908,Hyderabad,Bengaluru,Road,InHouse Fleet,Tier-1,441.0,2.4,1.2,486.0,0,2026-03-26
909,Indore,Pune,Road,Partner-A,Tier-1,463.0,5.94,1.2,651.0,0,2026-02-12
910,Nagpur,Hyderabad,Road,Partner-A,Tier-1,127.0,6.74,0.8,268.0,0,2026-03-17
911,Hyderabad,Kochi,Road,Partner-B,Tier-2,379.0,1.25,2.0,399.0,0,2026-05-20
912,Coimbatore,Bengaluru,Road,Partner-A,Tier-1,216.0,4.64,0.7,363.0,0,2026-02-19
913,Coimbatore,Nagpur,Air,Partner-A,Tier-2,531.0,13.16,1.5,2369.0,0,2026-07-15
914,Chennai,Pune,Rail,InHouse Fleet,Tier-1,486.0,0.42,1.3,414.0,0,2026-03-02
915,Pune,Bengaluru,Road,InHouse Fleet,Tier-1,239.0,22.87,1.0,927.0,0,2026-08-08
916,Nagpur,Bengaluru,Road,Partner-B,Tier-1,196.0,0.63,2.2,283.0,0,2026-07-20
917,Chennai,Hyderabad,Air,InHouse Fleet,Tier-1,240.0,6.61,1.2,1171.0,0,2026-04-14
918,Pune,Indore,Air,InHouse Fleet,Tier-2,851.0,1.32,1.1,2259.0,0,2026-02-20
919,Pune,Kochi,Road,Partner-A,Tier-2,652.0,7.39,2.6,782.0,0,2026-08-12
920,Kochi,Nagpur,Road,InHouse Fleet,Tier-2,618.0,11.43,1.6,1066.0,0,2026-03-18
922,Indore,Kochi,Road,Partner-A,Tier-2,630.0,9.4,2.6,949.0,0,2026-04-08
923,Bengaluru,Coimbatore,Air,Partner-A,Tier-2,883.0,10.48,2.4,2992.0,0,2026-03-24
924,Indore,Bengaluru,Road,Partner-B,Tier-1,215.0,4.29,1.9,303.0,0,2026-03-19
925,Bengaluru,Chennai,Road,InHouse Fleet,Tier-1,587.0,13.1,3.6,909.0,0,2026-01-05
926,Hyderabad,Nagpur,Rail,InHouse Fleet,Tier-2,688.0,19.56,1.5,892.0,0,2026-08-07
927,Coimbatore,Pune,Air,InHouse Fleet,Tier-1,321.0,5.72,1.3,1339.0,0,2026-06-05
928,Pune,Chennai,Rail,InHouse Fleet,Tier-1,800.0,3.91,1.7,663.0,0,2026-08-06
929,Nagpur,Chennai,Air,Partner-A,Tier-1,160.0,2.72,1.0,719.0,0,2026-05-18
930,Bengaluru,Kochi,Road,Partner-B,Tier-2,586.0,8.98,2.3,778.0,0,2026-03-29
931,Indore,Nagpur,Road,InHouse Fleet,Tier-2,428.0,10.82,3.3,721.0,0,2026-07-28
932,Pune,Indore,Road,InHouse Fleet,Tier-2,821.0,3.91,2.8,921.0,0,2026-06-29
935,Kochi,Bengaluru,Road,InHouse Fleet,Tier-1,654.0,15.03,2.4,1032.0,0,2026-07-27
937,Nagpur,Kochi,Air,Partner-B,Tier-2,951.0,8.46,2.3,3075.0,0,2026-01-17
939,Nagpur,Bengaluru,Rail,Partner-A,Tier-1,570.0,5.67,2.0,636.0,0,2026-03-06
940,Chennai,Coimbatore,Road,Partner-B,Tier-2,614.0,6.77,3.5,755.0,0,2026-05-04
941,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,584.0,2.2,2.7,680.0,0,2026-01-21
942,Coimbatore,Indore,Road,InHouse Fleet,Tier-2,349.0,8.91,2.3,575.0,0,2026-07-01
943,Kochi,Bengaluru,Road,Partner-B,Tier-1,716.0,2.34,1.8,759.0,0,2026-04-21
944,Coimbatore,Hyderabad,Road,InHouse Fleet,Tier-1,434.0,3.51,3.2,587.0,0,2026-06-26
945,Coimbatore,Pune,Air,Partner-A,Tier-1,261.0,5.04,0.8,1186.0,0,2026-04-17
946,Indore,Chennai,Road,Partner-B,Tier-1,589.0,17.56,2.3,1014.0,0,2026-01-22
948,Kochi,Nagpur,Road,Partner-A,Tier-2,475.0,6.38,1.7,601.0,0,2026-03-10
950,Coimbatore,Pune,Rail,Partner-B,Tier-1,423.0,2.56,1.2,425.0,0,2026-07-11
951,Hyderabad,Nagpur,Air,InHouse Fleet,Tier-2,619.0,6.79,0.8,2124.0,0,2026-02-05
952,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,465.0,8.11,2.1,663.0,0,2026-05-29
953,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,639.0,12.05,1.6,1005.0,0,2026-07-03
954,Pune,Chennai,Road,Partner-A,Tier-1,89.0,5.23,1.1,329.0,0,2026-03-14
955,Hyderabad,Chennai,Rail,InHouse Fleet,Tier-1,364.0,2.91,2.3,345.0,0,2026-04-01
956,Hyderabad,Coimbatore,Road,Partner-A,Tier-2,839.0,20.66,3.2,1419.0,0,2026-06-25
957,Pune,Bengaluru,Air,InHouse Fleet,Tier-1,345.0,6.8,1.5,1527.0,0,2026-05-06
958,Bengaluru,Indore,Air,Partner-A,Tier-2,790.0,2.57,1.1,2348.0,0,2026-07-23
959,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,162.0,5.2,0.6,459.0,0,2026-05-26
960,Indore,Coimbatore,Air,Partner-A,Tier-2,645.0,3.51,2.1,1891.0,1,2026-04-09
961,Bengaluru,Hyderabad,Road,Partner-A,Tier-1,238.0,12.55,1.3,663.0,0,2026-01-15
963,Nagpur,Kochi,Road,InHouse Fleet,Tier-2,784.0,8.05,2.7,1040.0,0,2026-02-13
964,Indore,Nagpur,Rail,Partner-A,Tier-2,656.0,4.14,2.1,598.0,0,2026-08-10
965,Indore,Nagpur,Air,InHouse Fleet,Tier-2,774.0,10.83,2.0,2750.0,1,2026-06-22
966,Bengaluru,Indore,Road,InHouse Fleet,Tier-2,846.0,4.88,4.0,851.0,1,2026-04-07
967,Coimbatore,Bengaluru,Air,Partner-B,Tier-1,474.0,5.11,2.2,1535.0,0,2026-02-05
968,Nagpur,Coimbatore,Road,Partner-A,Tier-2,699.0,2.84,1.8,677.0,0,2026-06-17
969,Nagpur,Indore,Rail,Partner-B,Tier-2,470.0,2.82,1.7,482.0,0,2026-06-28
970,Hyderabad,Bengaluru,Road,InHouse Fleet,Tier-1,349.0,19.77,1.0,915.0,0,2026-01-30
971,Kochi,Pune,Road,InHouse Fleet,Tier-1,254.0,10.48,2.1,554.0,0,2026-01-26
972,Indore,Chennai,Road,Partner-B,Tier-1,288.0,0.8,1.6,462.0,0,2026-03-26
973,Bengaluru,Indore,Air,Partner-A,Tier-2,583.0,2.29,1.8,1780.0,0,2026-04-11
974,Hyderabad,Indore,Air,Partner-A,Tier-2,474.0,1.87,1.1,1343.0,0,2026-08-23
975,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,298.0,5.58,1.0,477.0,0,2026-05-01
976,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,230.0,3.8,1.0,326.0,0,2026-01-31
977,Kochi,Pune,Air,InHouse Fleet,Tier-1,385.0,14.26,0.5,2061.0,0,2026-07-03
978,Kochi,Coimbatore,Road,InHouse Fleet,Tier-2,407.0,4.09,1.1,547.0,0,2026-07-08
979,Kochi,Bengaluru,Road,InHouse Fleet,Tier-1,353.0,18.46,1.0,806.0,0,2026-01-17
980,Nagpur,Bengaluru,Rail,InHouse Fleet,Tier-1,692.0,4.99,1.7,3438.0,0,2026-07-28
981,Pune,Bengaluru,Road,Partner-B,Tier-1,534.0,21.12,1.5,1092.0,0,2026-04-08
983,Pune,Bengaluru,Road,Partner-A,Tier-1,646.0,4.54,2.7,750.0,0,2026-05-06
984,Coimbatore,Hyderabad,Air,Partner-B,Tier-1,420.0,4.61,1.5,1475.0,0,2026-01-24
985,Kochi,Pune,Road,Partner-A,Tier-1,560.0,10.32,2.5,939.0,0,2026-05-02
986,Chennai,Nagpur,Rail,InHouse Fleet,Tier-2,520.0,9.3,2.7,679.0,0,2026-08-13
987,Pune,Chennai,Road,Partner-A,Tier-1,234.0,1.58,1.5,320.0,0,2026-05-12
988,Pune,Hyderabad,Road,Partner-A,Tier-1,40.0,5.69,0.6,199.0,0,2026-05-17
989,Chennai,Hyderabad,Road,Partner-A,Tier-1,564.0,3.77,3.6,632.0,1,2026-05-10
991,Chennai,Nagpur,Road,Partner-B,Tier-2,927.0,3.56,3.6,974.0,0,2026-06-12
992,Pune,Nagpur,Air,Partner-A,Tier-2,550.0,,1.5,1894.0,0,2026-05-03
994,Pune,Chennai,Road,Partner-A,Tier-1,304.0,4.23,1.7,505.0,0,2026-02-07
995,Pune,Nagpur,Road,InHouse Fleet,Tier-2,514.0,6.13,2.3,652.0,1,2026-06-22
996,Coimbatore,Bengaluru,Air,Partner-B,Tier-1,419.0,2.2,1.2,1380.0,0,2026-05-23
997,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,552.0,1.22,2.3,553.0,0,2026-08-23
998,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,336.0,10.59,2.0,610.0,0,2026-06-19
999,Kochi,Chennai,Road,Partner-B,Tier-1,424.0,11.73,1.5,668.0,0,2026-05-11
1000,Hyderabad,Kochi,Air,Partner-A,Tier-2,600.0,10.14,0.7,2182.0,0,2026-06-08
1001,Nagpur,Kochi,Road,InHouse Fleet,Tier-2,670.0,5.48,1.7,765.0,0,2026-06-29
1002,Indore,Chennai,Air,InHouse Fleet,Tier-1,433.0,3.97,1.9,1478.0,0,2026-06-18
1003,Bengaluru,Nagpur,Road,Partner-B,Tier-2,616.0,3.16,1.6,654.0,0,2026-02-26
1004,Bengaluru,Pune,Road,InHouse Fleet,Tier-1,331.0,2.68,2.0,535.0,0,2026-02-11
1005,Bengaluru,Coimbatore,Road,Partner-B,Tier-2,612.0,5.0,1.7,700.0,0,2026-02-22
1007,Pune,Chennai,Rail,Partner-A,Tier-1,525.0,11.54,1.3,684.0,0,2026-04-29
1008,Coimbatore,Bengaluru,Road,Partner-B,Tier-1,425.0,2.94,1.5,615.0,0,2026-05-01
1010,Kochi,Coimbatore,Road,InHouse Fleet,Tier-2,690.0,11.55,2.6,995.0,1,2026-02-25
1011,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,121.0,1.29,0.5,199.0,1,2026-03-28
1012,Coimbatore,Kochi,Road,Partner-A,Tier-2,582.0,6.36,1.9,3474.0,0,2026-03-17
1013,Nagpur,Coimbatore,Road,Partner-A,Tier-2,812.0,7.37,2.8,961.0,0,2026-07-19
1014,Hyderabad,Indore,Road,Partner-A,Tier-2,657.0,3.46,1.7,698.0,0,2026-06-30
1015,Coimbatore,Pune,Road,InHouse Fleet,Tier-1,469.0,2.06,2.9,590.0,0,2026-03-26
1016,Nagpur,Pune,Road,InHouse Fleet,Tier-1,668.0,9.65,1.7,887.0,0,2026-03-26
1017,Chennai,Indore,Air,InHouse Fleet,Tier-2,837.0,5.51,1.5,2581.0,0,2026-06-09
1020,Coimbatore,Indore,Air,Partner-B,Tier-2,667.0,25.32,2.3,3462.0,0,2026-03-22
1021,Indore,Nagpur,Road,Partner-A,Tier-2,558.0,11.66,1.4,884.0,0,2026-07-01
1022,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,190.0,11.72,1.4,602.0,0,2026-06-14
1024,Chennai,Pune,Road,Partner-A,Tier-1,320.0,0.3,1.8,343.0,0,2026-08-04
1025,Kochi,Hyderabad,Road,Partner-B,Tier-1,291.0,2.99,1.2,464.0,0,2026-01-08
1026,Nagpur,Hyderabad,Road,Partner-A,Tier-1,420.0,1.84,1.9,551.0,0,2026-07-29
1027,Chennai,Coimbatore,Rail,InHouse Fleet,Tier-2,622.0,0.62,2.5,506.0,0,2026-01-11
1028,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,592.0,5.18,2.0,717.0,0,2026-07-01
1029,Coimbatore,Indore,Road,Partner-A,Tier-2,330.0,9.48,2.2,634.0,0,2026-07-07
1030,Coimbatore,Hyderabad,Road,InHouse Fleet,Tier-1,181.0,2.26,1.6,417.0,0,2026-05-18
1033,Bengaluru,Indore,Air,Partner-A,Tier-2,736.0,0.67,1.2,1960.0,0,2026-08-06
1034,Nagpur,Coimbatore,Road,Partner-A,Tier-2,959.0,2.44,3.8,977.0,0,2026-08-27
1035,Bengaluru,Pune,Road,InHouse Fleet,Tier-1,332.0,4.7,1.3,567.0,0,2026-07-17
1036,Chennai,Indore,Road,InHouse Fleet,Tier-2,709.0,4.43,3.1,833.0,0,2026-04-25
1037,Kochi,Bengaluru,Road,Partner-A,Tier-1,521.0,5.38,1.7,735.0,0,2026-03-22
1038,Indore,Pune,Rail,Partner-B,Tier-1,204.0,7.26,1.2,445.0,1,2026-03-28
1039,Bengaluru,Hyderabad,Road,Partner-A,Tier-1,416.0,5.28,1.8,472.0,0,2026-02-11
1041,Coimbatore,Indore,Road,Partner-A,Tier-2,517.0,9.85,2.4,789.0,0,2026-02-06
1042,Chennai,Pune,Rail,Partner-A,Tier-1,506.0,2.3,1.2,461.0,0,2026-04-02
1043,Indore,Coimbatore,Road,InHouse Fleet,Tier-2,677.0,4.28,2.8,739.0,0,2026-07-27
1044,Bengaluru,Coimbatore,Road,Partner-A,Tier-2,704.0,8.13,2.5,802.0,0,2026-07-23
1047,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,209.0,6.58,1.6,337.0,0,2026-07-05
1048,Bengaluru,Nagpur,Road,Partner-A,Tier-2,777.0,17.05,3.0,1212.0,1,2026-03-26
1050,Bengaluru,Pune,Road,Partner-A,Tier-1,725.0,2.39,2.8,760.0,0,2026-02-28
1051,Chennai,Kochi,Road,InHouse Fleet,Tier-2,469.0,8.24,1.2,660.0,0,2026-06-01
1052,Bengaluru,Coimbatore,Road,Partner-B,Tier-2,589.0,3.13,1.7,694.0,0,2026-06-05
1053,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,392.0,2.84,2.1,462.0,0,2026-02-06
1054,Indore,Nagpur,Road,InHouse Fleet,Tier-2,792.0,11.19,2.9,1150.0,0,2026-01-21
1055,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,249.0,5.23,1.1,398.0,0,2026-06-10
1057,Kochi,Indore,Road,InHouse Fleet,Tier-2,140.0,6.5,1.8,459.0,1,2026-05-10
1058,Indore,Pune,Road,InHouse Fleet,Tier-1,595.0,3.34,2.2,697.0,0,2026-08-17
1059,Nagpur,Hyderabad,Road,Partner-A,Tier-1,487.0,3.51,2.6,567.0,0,2026-03-24
1060,Pune,Kochi,Rail,InHouse Fleet,Tier-2,336.0,1.2,2.4,286.0,0,2026-06-05
1061,Bengaluru,Kochi,Road,Partner-B,Tier-2,541.0,6.12,2.4,811.0,0,2026-05-23
1062,Coimbatore,Chennai,Road,Partner-B,Tier-1,632.0,2.1,2.7,743.0,0,2026-01-01
1063,Indore,Pune,Road,Partner-A,Tier-1,611.0,4.77,2.0,704.0,1,2026-04-17
1064,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,819.0,9.84,3.4,1070.0,0,2026-01-28
1065,Nagpur,Chennai,Road,Partner-A,Tier-1,318.0,0.86,1.8,246.0,0,2026-02-19
1066,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,365.0,29.71,1.6,1071.0,0,2026-02-04
1067,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,326.0,2.79,1.0,398.0,0,2026-08-12
1068,Indore,Coimbatore,Rail,InHouse Fleet,Tier-2,853.0,4.88,2.3,729.0,0,2026-06-05
1069,Coimbatore,Pune,Road,Partner-B,Tier-1,192.0,6.49,0.8,488.0,0,2026-05-17
1070,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,205.0,2.71,1.9,217.0,0,2026-06-01
1071,Coimbatore,Bengaluru,Road,Partner-A,Tier-1,532.0,3.62,2.9,564.0,0,2026-07-10
1072,Chennai,Nagpur,Road,Partner-A,Tier-2,642.0,11.44,3.0,971.0,0,2026-05-12
1073,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,598.0,9.11,3.8,860.0,0,2026-07-03
1074,Hyderabad,Indore,Road,InHouse Fleet,Tier-2,529.0,4.36,1.9,644.0,0,2026-08-25
1075,Bengaluru,Indore,Road,Partner-B,Tier-2,640.0,5.33,2.8,912.0,0,2026-02-10
1076,Coimbatore,Pune,Air,Partner-A,Tier-1,184.0,5.93,0.5,1061.0,0,2026-03-08
1077,Nagpur,Chennai,Rail,Partner-A,Tier-1,351.0,7.98,1.5,550.0,0,2026-02-17
1078,Bengaluru,Indore,Road,InHouse Fleet,Tier-2,384.0,8.39,1.1,632.0,0,2026-03-27
1079,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,562.0,8.24,2.6,759.0,0,2026-08-20
1080,Bengaluru,Indore,Rail,InHouse Fleet,Tier-2,391.0,3.81,1.5,390.0,0,2026-02-27
1081,Hyderabad,Indore,Air,InHouse Fleet,Tier-2,775.0,5.79,0.8,2454.0,0,2026-02-08
1082,Coimbatore,Indore,Air,InHouse Fleet,Tier-2,779.0,10.61,1.2,2767.0,0,2026-01-25
1083,Coimbatore,Kochi,Road,Partner-B,Tier-2,339.0,20.63,2.8,888.0,1,2026-03-01
1084,Pune,Bengaluru,Road,InHouse Fleet,Tier-1,590.0,5.67,2.6,781.0,0,2026-08-28
1085,Nagpur,Chennai,Road,InHouse Fleet,Tier-1,800.0,3.4,3.2,943.0,0,2026-04-27
1086,Bengaluru,Coimbatore,Road,Partner-A,Tier-2,658.0,2.66,2.5,705.0,0,2026-03-27
1087,Bengaluru,Chennai,Road,Partner-A,Tier-1,235.0,8.28,1.4,478.0,0,2026-04-24
1089,Kochi,Pune,Road,Partner-A,Tier-1,858.0,1.14,2.9,907.0,0,2026-08-28
1090,Chennai,Pune,Road,InHouse Fleet,Tier-1,113.0,8.34,1.4,283.0,0,2026-06-24
1092,Indore,Nagpur,Rail,InHouse Fleet,Tier-2,654.0,8.45,1.6,732.0,0,2026-08-14
1093,Kochi,Indore,Road,Partner-B,Tier-2,682.0,3.5,3.0,714.0,0,2026-07-08
1094,Indore,Nagpur,Air,InHouse Fleet,Tier-2,892.0,6.39,2.4,2767.0,0,2026-03-25
1095,Chennai,Bengaluru,Road,InHouse Fleet,Tier-1,415.0,4.47,1.8,694.0,0,2026-08-16
1096,Chennai,Pune,Road,InHouse Fleet,Tier-1,260.0,1.5,1.3,310.0,0,2026-08-17
1097,Chennai,Kochi,Rail,Partner-B,Tier-2,479.0,7.91,1.5,486.0,0,2026-08-19
1098,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,588.0,7.41,3.4,784.0,0,2026-06-04
1099,Nagpur,Chennai,Road,InHouse Fleet,Tier-1,169.0,3.74,1.1,310.0,0,2026-05-04
1100,Hyderabad,Indore,Road,InHouse Fleet,Tier-2,659.0,20.42,2.9,1223.0,0,2026-04-21
1102,Chennai,Coimbatore,Air,Partner-A,Tier-2,548.0,5.36,1.3,1853.0,0,2026-08-12
1103,Pune,Indore,Rail,Partner-A,Tier-2,381.0,0.76,1.6,336.0,0,2026-02-11
1104,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,876.0,10.99,2.5,1149.0,0,2026-02-21
1106,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,560.0,9.3,1.7,749.0,0,2026-08-09
1107,Coimbatore,Nagpur,Air,InHouse Fleet,Tier-2,422.0,10.07,1.8,1900.0,0,2026-08-21
1108,Nagpur,Pune,Road,InHouse Fleet,Tier-1,320.0,2.21,1.1,520.0,1,2026-02-17
1109,Nagpur,Bengaluru,Road,Partner-A,Tier-1,362.0,6.26,2.1,490.0,0,2026-02-01
1110,Hyderabad,Chennai,Road,Partner-B,Tier-1,40.0,5.29,1.1,153.0,0,2026-06-01
1112,Bengaluru,Indore,Road,Partner-B,Tier-2,710.0,4.65,3.0,811.0,0,2026-05-11
1113,Kochi,Chennai,Road,Partner-A,Tier-1,162.0,12.99,1.0,477.0,0,2026-04-28
1114,Indore,Kochi,Road,Partner-A,Tier-2,958.0,5.42,3.8,1001.0,0,2026-06-04
1115,Indore,Chennai,Road,InHouse Fleet,Tier-1,444.0,3.85,1.9,492.0,0,2026-07-20
1116,Indore,Bengaluru,Air,Partner-A,Tier-1,278.0,3.81,2.8,1095.0,0,2026-06-17
1117,Indore,Coimbatore,Air,InHouse Fleet,Tier-2,516.0,2.05,0.6,1524.0,0,2026-01-23
1118,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,331.0,5.82,3.2,546.0,0,2026-05-15
1119,Coimbatore,Kochi,Road,Partner-A,Tier-2,760.0,13.67,2.6,1072.0,0,2026-07-28
1120,Nagpur,Kochi,Road,InHouse Fleet,Tier-2,645.0,4.11,2.6,690.0,0,2026-05-07
1121,Chennai,Kochi,Road,InHouse Fleet,Tier-2,611.0,6.52,2.0,792.0,0,2026-02-06
1122,Hyderabad,Bengaluru,Road,Partner-B,Tier-1,361.0,4.59,1.0,456.0,0,2026-01-07
1123,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,241.0,4.98,1.2,452.0,0,2026-08-10
1124,Indore,Hyderabad,Road,InHouse Fleet,Tier-1,288.0,9.59,1.4,479.0,0,2026-03-18
1125,Nagpur,Coimbatore,Air,Partner-B,Tier-2,275.0,2.03,1.3,854.0,0,2026-03-23
1126,Kochi,Pune,Road,Partner-A,Tier-1,525.0,1.26,2.8,487.0,0,2026-04-05
1127,Pune,Chennai,Road,Partner-A,Tier-1,404.0,11.01,2.0,694.0,0,2026-01-22
1128,Chennai,Kochi,Road,InHouse Fleet,Tier-2,511.0,3.42,2.3,608.0,0,2026-03-19
1129,Nagpur,Hyderabad,Rail,InHouse Fleet,Tier-1,692.0,3.88,2.5,648.0,0,2026-03-23
1130,Chennai,Pune,Air,Partner-B,Tier-1,366.0,23.32,0.5,2546.0,0,2026-08-15
1131,Chennai,Pune,Air,Partner-A,Tier-1,163.0,9.26,0.5,1141.0,0,2026-05-25
1132,Chennai,Indore,Air,Partner-A,Tier-2,804.0,2.5,0.8,2338.0,0,2026-01-19
1133,Nagpur,Chennai,Rail,InHouse Fleet,Tier-1,422.0,11.53,1.6,669.0,0,2026-04-05
1134,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,421.0,9.41,1.1,753.0,0,2026-02-08
1135,Hyderabad,Chennai,Road,Partner-B,Tier-1,273.0,0.2,1.2,349.0,0,2026-04-27
1137,Indore,Pune,Air,Partner-A,Tier-1,431.0,5.98,0.5,1629.0,0,2026-02-05
1139,Pune,Bengaluru,Road,Partner-A,Tier-1,303.0,2.12,2.0,357.0,1,2026-01-15
1140,Bengaluru,Indore,Road,Partner-B,Tier-2,750.0,4.98,2.9,888.0,0,2026-07-10
1141,Nagpur,Chennai,Road,Partner-A,Tier-1,40.0,20.67,0.9,576.0,0,2026-06-06
1142,Bengaluru,Coimbatore,Rail,InHouse Fleet,Tier-2,572.0,9.87,1.3,610.0,0,2026-03-01
1143,Kochi,Indore,Road,Partner-A,Tier-2,960.0,10.8,3.0,1117.0,0,2026-07-03
1144,Indore,Bengaluru,Road,Partner-A,Tier-1,212.0,4.6,1.7,410.0,0,2026-06-17
1145,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,241.0,10.84,2.0,578.0,0,2026-05-24
1146,Nagpur,Pune,Road,Partner-B,Tier-1,269.0,2.87,2.6,376.0,0,2026-06-10
1147,Indore,Chennai,Air,Partner-A,Tier-1,131.0,5.93,1.8,874.0,0,2026-03-30
1148,Chennai,Bengaluru,Road,Partner-B,Tier-1,40.0,9.56,1.2,245.0,0,2026-01-16
1149,Hyderabad,Indore,Air,Partner-A,Tier-2,608.0,9.36,1.3,2255.0,0,2026-06-07
1150,Bengaluru,Coimbatore,Road,InHouse Fleet,Tier-2,674.0,1.35,2.1,701.0,0,2026-04-08
1151,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,341.0,17.77,2.6,885.0,0,2026-07-13
1152,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,624.0,2.41,2.5,711.0,0,2026-04-14
1153,Pune,Kochi,Road,Partner-B,Tier-2,658.0,26.05,2.8,1366.0,0,2026-02-13
1154,Chennai,Coimbatore,Road,Partner-A,Tier-2,834.0,9.76,2.5,1074.0,0,2026-08-23
1155,Kochi,Indore,Road,Partner-A,Tier-2,616.0,9.18,1.6,875.0,0,2026-06-15
1156,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,247.0,2.6,1.3,423.0,0,2026-02-20
1157,Chennai,Pune,Rail,InHouse Fleet,Tier-1,299.0,3.55,1.4,339.0,0,2026-07-07
1158,Bengaluru,Indore,Road,Partner-A,Tier-2,754.0,16.83,2.8,1208.0,0,2026-01-18
1159,Pune,Kochi,Air,InHouse Fleet,Tier-2,904.0,15.39,1.3,3297.0,0,2026-01-05
